dataset,prodgrp,partner,year,flow,value_meur,treated_partner
ext_lt_mainagri,SITC0_1_food,RU,2019,eu_import,1619.5,FALSE
ext_lt_mainagri,SITC0_1_food,RU,2020,eu_import,1721,FALSE
ext_lt_mainagri,SITC0_1_food,RU,2021,eu_import,2123.1,FALSE
ext_lt_mainagri,SITC0_1_food,RU,2022,eu_import,2382.2,FALSE
ext_lt_mainagri,SITC0_1_food,RU,2023,eu_import,2303,FALSE
ext_lt_mainagri,SITC0_1_food,RU,2024,eu_import,1433.3,FALSE
ext_lt_mainagri,SITC0_1_food,RU,2025,eu_import,928.4,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2010,eu_export,1669.2,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2011,eu_export,2237.6,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2012,eu_export,2153.1,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2013,eu_export,1724.2,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2014,eu_export,1893.5,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2015,eu_export,2418.2,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2016,eu_export,2334.2,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2017,eu_export,2767.8,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2018,eu_export,2350.7,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2019,eu_export,2583.7,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2020,eu_export,2352,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2021,eu_export,2433.7,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2022,eu_export,3096.1,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2023,eu_export,3927.5,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2024,eu_export,4306.2,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2025,eu_export,4658.5,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2010,eu_import,3035,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2011,eu_import,3110,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2012,eu_import,3242.8,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2013,eu_import,3421.4,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2014,eu_import,3815.9,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2015,eu_import,4669.4,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2016,eu_import,4314.6,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2017,eu_import,4151.7,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2018,eu_import,4095.6,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2019,eu_import,4338.1,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2020,eu_import,4765.1,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2021,eu_import,5087.7,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2022,eu_import,5624.6,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2023,eu_import,6580.9,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2024,eu_import,7297,FALSE
ext_lt_mainagri,SITC0_1_food,TR,2025,eu_import,7126.9,FALSE
ext_lt_mainagri,SITC0_1_food,US,2010,eu_export,9351.7,FALSE
ext_lt_mainagri,SITC0_1_food,US,2011,eu_export,10035.3,FALSE
ext_lt_mainagri,SITC0_1_food,US,2012,eu_export,11209.7,FALSE
ext_lt_mainagri,SITC0_1_food,US,2013,eu_export,11444.9,FALSE
ext_lt_mainagri,SITC0_1_food,US,2014,eu_export,12155.7,FALSE
ext_lt_mainagri,SITC0_1_food,US,2015,eu_export,14655.5,FALSE
ext_lt_mainagri,SITC0_1_food,US,2016,eu_export,15725.5,FALSE
ext_lt_mainagri,SITC0_1_food,US,2017,eu_export,17007.6,FALSE
ext_lt_mainagri,SITC0_1_food,US,2018,eu_export,17290.9,FALSE
ext_lt_mainagri,SITC0_1_food,US,2019,eu_export,19268,FALSE
ext_lt_mainagri,SITC0_1_food,US,2020,eu_export,18673.9,FALSE
ext_lt_mainagri,SITC0_1_food,US,2021,eu_export,21526.9,FALSE
ext_lt_mainagri,SITC0_1_food,US,2022,eu_export,25297.3,FALSE
ext_lt_mainagri,SITC0_1_food,US,2023,eu_export,23590.4,FALSE
ext_lt_mainagri,SITC0_1_food,US,2024,eu_export,25739.7,FALSE
ext_lt_mainagri,SITC0_1_food,US,2025,eu_export,24908.9,FALSE
ext_lt_mainagri,SITC0_1_food,US,2010,eu_import,4785,FALSE
ext_lt_mainagri,SITC0_1_food,US,2011,eu_import,5502.1,FALSE
ext_lt_mainagri,SITC0_1_food,US,2012,eu_import,5432.2,FALSE
ext_lt_mainagri,SITC0_1_food,US,2013,eu_import,6246.9,FALSE
ext_lt_mainagri,SITC0_1_food,US,2014,eu_import,6615.2,FALSE
ext_lt_mainagri,SITC0_1_food,US,2015,eu_import,7764.7,FALSE
ext_lt_mainagri,SITC0_1_food,US,2016,eu_import,6993.3,FALSE
ext_lt_mainagri,SITC0_1_food,US,2017,eu_import,6820.1,FALSE
ext_lt_mainagri,SITC0_1_food,US,2018,eu_import,7187,FALSE
ext_lt_mainagri,SITC0_1_food,US,2019,eu_import,7144.5,FALSE
ext_lt_mainagri,SITC0_1_food,US,2020,eu_import,6949.9,FALSE
ext_lt_mainagri,SITC0_1_food,US,2021,eu_import,6558.8,FALSE
ext_lt_mainagri,SITC0_1_food,US,2022,eu_import,8132.7,FALSE
ext_lt_mainagri,SITC0_1_food,US,2023,eu_import,7335.5,FALSE
ext_lt_mainagri,SITC0_1_food,US,2024,eu_import,8203.4,FALSE
ext_lt_mainagri,SITC0_1_food,US,2025,eu_import,9964.3,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2010,eu_export,49.5,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2011,eu_export,85.4,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2012,eu_export,94,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2013,eu_export,127.3,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2014,eu_export,141.1,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2015,eu_export,133.2,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2016,eu_export,87.4,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2017,eu_export,91.3,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2018,eu_export,113.5,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2019,eu_export,130.3,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2020,eu_export,161.9,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2021,eu_export,173.3,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2022,eu_export,214.7,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2023,eu_export,279,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2024,eu_export,321.8,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2025,eu_export,340.8,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2010,eu_import,9.8,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2011,eu_import,13.4,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2012,eu_import,13.6,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2013,eu_import,14.6,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2014,eu_import,19.1,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2015,eu_import,22.9,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2016,eu_import,22.1,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2017,eu_import,20.8,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2018,eu_import,23.7,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2019,eu_import,35.7,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2020,eu_import,27.8,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2021,eu_import,38.7,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2022,eu_import,41.4,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2023,eu_import,44,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2024,eu_import,56.7,FALSE
ext_lt_mainagri,SITC0_1_food,UZ,2025,eu_import,109.9,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2010,eu_export,596.2,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2011,eu_export,736.6,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2012,eu_export,866.1,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2013,eu_export,832.9,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2014,eu_export,962.5,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2015,eu_export,1110,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2016,eu_export,1068,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2017,eu_export,1172.2,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2018,eu_export,1164.9,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2019,eu_export,1426.5,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2020,eu_export,1278.2,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2021,eu_export,1371.6,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2022,eu_export,1579.6,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2023,eu_export,1801,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2024,eu_export,1542.3,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2025,eu_export,1654.2,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2010,eu_import,1550.5,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2011,eu_import,1474.8,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2012,eu_import,1481.5,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2013,eu_import,1668.3,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2014,eu_import,1574.9,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2015,eu_import,1748.7,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2016,eu_import,1867.1,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2017,eu_import,1963.7,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2018,eu_import,2173,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2019,eu_import,2054.7,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2020,eu_import,2273,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2021,eu_import,2361.1,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2022,eu_import,2572.2,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2023,eu_import,2857.2,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2024,eu_import,2831.5,FALSE
ext_lt_mainagri,SITC0_1_food,ZA,2025,eu_import,3266.9,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2010,eu_export,7.2,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2011,eu_export,10,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2012,eu_export,11.5,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2013,eu_export,11.2,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2014,eu_export,13.9,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2015,eu_export,12.1,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2016,eu_export,12.4,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2017,eu_export,15.3,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2018,eu_export,23.1,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2019,eu_export,22.6,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2020,eu_export,17.5,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2021,eu_export,23.3,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2022,eu_export,42.1,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2023,eu_export,60.7,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2024,eu_export,68,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2025,eu_export,73.6,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2010,eu_import,25.5,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2011,eu_import,60.7,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2012,eu_import,53.1,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2013,eu_import,35.9,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2014,eu_import,44,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2015,eu_import,42,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2016,eu_import,106.4,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2017,eu_import,124.2,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2018,eu_import,60.7,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2019,eu_import,97.2,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2020,eu_import,121.9,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2021,eu_import,95.4,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2022,eu_import,77.3,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2023,eu_import,119.5,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2024,eu_import,126.9,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AM,2025,eu_import,148,TRUE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2010,eu_export,17.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2011,eu_export,25,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2012,eu_export,32.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2013,eu_export,36.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2014,eu_export,44.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2015,eu_export,36.1,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2016,eu_export,23.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2017,eu_export,28.6,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2018,eu_export,28.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2019,eu_export,27.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2020,eu_export,25.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2021,eu_export,30.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2022,eu_export,46,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2023,eu_export,49.9,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2024,eu_export,81.6,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2025,eu_export,61.6,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2010,eu_import,4.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2011,eu_import,3.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2012,eu_import,24.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2013,eu_import,15.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2014,eu_import,7.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2015,eu_import,2.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2016,eu_import,3.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2017,eu_import,3.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2018,eu_import,4.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2019,eu_import,9.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2020,eu_import,5.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2021,eu_import,9.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2022,eu_import,8.1,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2023,eu_import,4.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2024,eu_import,6.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,AZ,2025,eu_import,6.8,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2010,eu_export,496.1,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2011,eu_export,580.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2012,eu_export,650.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2013,eu_export,693.8,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2014,eu_export,643.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2015,eu_export,583.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2016,eu_export,566,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2017,eu_export,690.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2018,eu_export,747,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2019,eu_export,765.8,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2020,eu_export,745.8,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2021,eu_export,807.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2022,eu_export,979,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2023,eu_export,923.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2024,eu_export,1041.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2025,eu_export,894.9,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2010,eu_import,10228.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2011,eu_import,12453.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2012,eu_import,11222.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2013,eu_import,8728.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2014,eu_import,9756.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2015,eu_import,9036.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2016,eu_import,8002.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2017,eu_import,8773.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2018,eu_import,9444.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2019,eu_import,8411.1,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2020,eu_import,7927.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2021,eu_import,12428.9,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2022,eu_import,13999.9,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2023,eu_import,11036,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2024,eu_import,11414.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,BR,2025,eu_import,10012.8,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2010,eu_export,1218.6,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2011,eu_export,1225.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2012,eu_export,1368.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2013,eu_export,1235,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2014,eu_export,1390.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2015,eu_export,1225,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2016,eu_export,973.8,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2017,eu_export,1134.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2018,eu_export,1174.6,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2019,eu_export,1329.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2020,eu_export,1253.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2021,eu_export,1922.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2022,eu_export,1918.6,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2023,eu_export,1874,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2024,eu_export,1878.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2025,eu_export,1831.8,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2010,eu_import,190.1,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2011,eu_import,260.1,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2012,eu_import,273.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2013,eu_import,274.6,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2014,eu_import,263.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2015,eu_import,263.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2016,eu_import,257.6,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2017,eu_import,285,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2018,eu_import,278.1,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2019,eu_import,314.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2020,eu_import,305.9,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2021,eu_import,398.9,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2022,eu_import,470.6,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2023,eu_import,489.1,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2024,eu_import,536.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,EG,2025,eu_import,478.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2010,eu_export,21.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2011,eu_export,20.1,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2012,eu_export,25.9,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2013,eu_export,31.6,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2014,eu_export,51.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2015,eu_export,52.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2016,eu_export,39.8,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2017,eu_export,33.6,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2018,eu_export,46.1,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2019,eu_export,31.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2020,eu_export,33.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2021,eu_export,42.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2022,eu_export,56.8,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2023,eu_export,66.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2024,eu_export,91.8,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2025,eu_export,76.9,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2010,eu_import,187.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2011,eu_import,208.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2012,eu_import,176.8,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2013,eu_import,161.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2014,eu_import,127.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2015,eu_import,157,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2016,eu_import,141.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2017,eu_import,284.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2018,eu_import,292.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2019,eu_import,333.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2020,eu_import,455.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2021,eu_import,374.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2022,eu_import,482.9,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2023,eu_import,308.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2024,eu_import,131.6,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,GE,2025,eu_import,261.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2010,eu_export,1300.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2011,eu_export,1637.9,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2012,eu_export,1773.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2013,eu_export,1304.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2014,eu_export,1441.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2015,eu_export,1438.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2016,eu_export,1315.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2017,eu_export,1501.8,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2018,eu_export,1828.8,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2019,eu_export,1942.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2020,eu_export,1696.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2021,eu_export,2645.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2022,eu_export,3895.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2023,eu_export,3734.3,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2024,eu_export,3346.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2025,eu_export,3441.8,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2010,eu_import,896.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2011,eu_import,1060.9,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2012,eu_import,1085.9,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2013,eu_import,965,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2014,eu_import,972.6,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2015,eu_import,1031,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2016,eu_import,1011.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2017,eu_import,1084.9,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2018,eu_import,1179.4,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2019,eu_import,1167.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2020,eu_import,1056.7,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2021,eu_import,1316.2,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2022,eu_import,1932.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2023,eu_import,1372.5,FALSE
ext_lt_mainrawm,SITC2_4_rawmat,IN,2024,eu_import,1441.8,FALSE
